Sale Date,Item Name,Quantity,Price,Coupon Code,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Listing ID,Date Paid,Date Shipped,Ship State,Ship Country,Variations,Order Type,Listings Type,SKU,order_key,buyer_key
01/07/26,Love At First Sight Picture Frame  Ultrasound Picture Frame  New Baby Gift  Sonogram Frame,1,34.55,JANFIRSTWEEK,10.37,0.00,5.95,0,34.55,USD,226797672,01/07/2026,01/08/2026,WI,United States,"Color:As Shown,Bow Color:White",online,listing,2861967966_AsShownWhite_0A91F,o58b47c63cd1d,b210156c6df66
01/08/24,Baby Loss Gift | Miscarriage Gift | Bereavement Gift | We Will Hold You In Our Hearts Until We Hold You In Heaven | Ultrasound Picture Frame,1,26.50,NEWYEAR,3.98,0.00,7.75,0,26.5,USD,784655825,01/08/2024,01/12/2024,NC,United States,"Color:4,bow color:none,Personalization:We will hold you in our hearts until we can hold you in heaven
Casey Hope Grace Yengle",online,listing,,o24d3636b7299,
01/08/24,Pregnancy Reveal Grandma To Be Gift Pregnancy Reveal to Parents | Baby Bump | Grandparents Picture Frame | New Grandma Picture,1,24.50,NEWYEAR,3.68,0.00,7.75,0,24.5,USD,942948009,01/08/2024,01/12/2024,GA,United States,"Color:25,Personalization:‘Mom & Dad”at top. ‘I can’t wait to meet you!’ Next line: Baby Eisenberg ❤️ June 2024",online,listing,,o4e33c3762400,b342d746bc9e2
01/08/24,Will You Be My Godmother? | Godmother Proposal Gift | I Love My Godmother | Godmother Gift,1,26.50,NEWYEAR,7.65,10.75,0,0,26.5,USD,506350688,01/08/2024,01/12/2024,MI,United States,"Color:as shown,bow color:natural/tan burlap,Personalization:Will you by my Godmother?

Chloe Lourdes",online,listing,,o81b1e6aaa523,b68d14984ae69
01/08/24,Godfather Gift | Uncle Gift | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Uncle Promoted to Godfather,1,24.50,NEWYEAR,0,0,0,0,24.5,USD,782459715,01/08/2024,01/12/2024,MI,United States,"Color:22,Personalization:Same as the picture 

Name: Chloe Lourdes",online,listing,,o81b1e6aaa523,b68d14984ae69
01/08/24,Grandpa Personalized Christmas  Gift | Christmas Gift Grandpa | Grandpa's Buddy | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,24.50,NEWYEAR,3.68,0.00,7.75,0,24.5,USD,807142979,01/08/2024,01/12/2024,FL,United States,"Color:24,Personalization:G-DAD’S BUDDY   
(heart) RUNE",online,listing,,of9258e228cf1,bafe66d69adfd
01/08/25,Great Grandma Gift  Picture Frame For Grandma  Nana Great Grandma  Only The Best Grandmas Get Promoted To Great Grandma,1,33.76,JANUARY30,10.13,0.00,5.99,0,33.76,USD,238114941,01/08/2025,01/09/2025,VA,United States,"Color:37,Bow Color:Cameo pink,Personalization:Please use all the same words for the grandma but add “2025”. Not actually in quotations. I would like it on the bow if possible. Or at the bottom of the frame.",online,listing,,ob970bc58e685,baef18d84398a
01/08/26,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,32.55,JANFIRSTWEEK,9.77,0.00,11.95,0,32.55,USD,782459715,01/08/2026,01/09/2026,NY,United States,"Color:21,Personalization:Vertical frame, please! Thank you",online,listing,4080603067_21_7DBB0,o5df555e91f07,b2850171e5cce
01/08/26,Great Aunt Gift Birthday Gift for Great Aunt Picture Frame For Aunt  Nana Great Aunt  Only The Best Aunts Get Promoted To Great Aunt,1,34.55,JANFIRSTWEEK,10.37,0.00,5.95,0,34.55,USD,644340336,01/08/2026,01/09/2026,KY,United States,"Color:As Shown,Bow Color:Cameo pink,Personalization:Only the best Aunts get promoted to Great Aunt",online,listing,2987396796_AsShownCameopink13111,o68e1650d63c9,bbdf893143f6f
01/08/26,Personalized Grandpa's Buddy Picture Frame: Custom Photo Gift,1,32.55,JANFIRSTWEEK,9.77,0.00,5.95,0,32.55,USD,4305289242,01/08/2026,01/09/2026,NY,United States,"Color:17,Personalization:&quot;Grandpa&#39;s Buddy&quot; on top; &quot;Luca&quot; on bottom",online,listing,24939954451_17_E81AA,o90f5b32909f9,b9fa237d6076d
01/08/26,Personalized Pet Memorial Frame: Custom Dog Cat Loss Gift,1,32.55,JANFIRSTWEEK,9.77,0.00,5.95,0,32.55,USD,929749574,01/08/2026,01/09/2026,MA,United States,"Color:15,Personalization:Please have it look like the &quot;Nola&quot; example.

You were our favorite hello, and hardest goodbye.

The heart & paw picture
Name: Pepper",online,listing,6015831714F3CE1,oe720fe710f17,b7abf37473292
01/09/24,Grandpa Personalized Christmas Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,2,24.50,NEWYEAR,7.35,10.75,0,0,49,USD,723490021,01/09/2024,01/12/2024,PA,United States,"Color:25,Personalization:ADAM",online,listing,,o19be91bcbc99,bcc301bf4eb8c
01/09/24,Gift For Great Grandma | Personalized Gift For Great Grandma | Gift From Grandchild | I Love My Great Grandma | 4x6 Frame,1,26.50,NEWYEAR,3.98,0.00,7.75,0,26.5,USD,647843378,01/09/2024,01/12/2024,OH,United States,"Color:22,bow color:white,Personalization:Same wording as 1st picture (I love my great grandma). Replace Bronson with MJ",online,listing,,o1a967a95e5c1,b26ec15b4f0c9
01/09/24,Godmother Gift | Personalized For Godmother | Personalized Gift For Godmother | Gift From Godchild | Godmothers Are A Blessing | 4x6 Frame,1,26.50,NEWYEAR,3.98,0.00,7.75,0,26.5,USD,839354454,01/09/2024,01/12/2024,AZ,United States,"Color:As Shown,bow color:white,Personalization:Olivia",online,listing,,o2ab03c876cea,b47025f4a2ba2
01/09/24,Great Grandma Gift | Picture Frame For Great Grandma | Gift From Great Grandchild | 4x6 Personalized Gift,1,24.50,NEWYEAR,3.68,0.00,7.75,0,24.5,USD,796126195,01/09/2024,01/12/2024,IL,United States,"Color:31,Personalization:On top I&#39;d like to keep it as you have it. 
On the bottom I&#39;d like to change it from mine to ours.
Then love, Brooklyn and Chase",online,listing,,oc8311f1593f4,b07436c620d46
01/09/25,Gift For Glamma Personalized Glamma Birthday Gift 4x6 Personalized Glamma Picture Frame From Grandkids For Glamma,1,31.76,JANUARY30,9.53,0.00,5.99,0,31.76,USD,1807571169,01/09/2025,01/09/2025,MD,United States,"Color:17,Personalization:I would like the wording as shown but with no heart and baby&#39;s name. Thank you!",online,listing,,oe261f1e98c25,b95439969b95f
01/09/26,Personalized Grammie Picture Frame: Custom Birthday Gift for Grandma,1,32.55,JANFIRSTWEEK,9.77,0.00,5.95,0,32.55,USD,1803187889,01/09/2026,01/12/2026,MA,United States,"Color:1,Personalization:Declan Patrick",online,listing,22748533202_1_07FF3,o5dfcd969295f,b4e9c8b9bf4dd
01/09/26,"Ultrasound Frame: Pregnancy Countdown, New Parent Gift",1,34.55,JANFIRSTWEEK,10.37,0.00,5.95,0,34.55,USD,607210739,01/09/2026,01/09/2026,NJ,United States,"Color:21,Bow Color:White,Personalization:__ weeks until we meet Baby Glasser",online,listing,2588240249_21White_FD9DD,o667a2af86f2a,b3a5c8428b866
01/09/26,Love At First Sight Picture Frame  Ultrasound Picture Frame  New Baby Gift  Sonogram Frame,1,34.55,JANFIRSTWEEK,10.37,0.00,5.95,0,34.55,USD,226797672,01/09/2026,01/09/2026,MI,United States,"Color:As Shown,Bow Color:Natural Burlap",online,listing,2861967966_AsShownNaturalBu106D7,o90237ce93623,b7dcece975c92
01/10/24,Love At First Sight Picture Frame | Ultrasound Picture Frame | New Baby Gift | Sonogram Frame,1,26.50,NEWYEAR,3.98,0.00,7.75,0,26.5,USD,226797672,01/10/2024,01/12/2024,KY,United States,"Color:31,Bow Color:White",online,listing,,o252496efaa34,ba36ac9d092c4
01/10/24,Gift Godmother | Godmothers Are A Blessing | Gift For Godmother | Godmother Picture Frame | Personalized Frame | Baptism Gift |,1,24.50,NEWYEAR,7.35,10.75,0,0,24.5,USD,689488538,01/10/2024,01/12/2024,NY,United States,"Color:18,Personalization:Please change the name to &quot;Faye&quot; (no quotes)",online,listing,,o73f5558a3450,bcda5940005c7
01/10/24,Godfathers Are A Blessing | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift |  Gift Godfather,1,24.50,NEWYEAR,0,0,0,0,24.5,USD,503492874,01/10/2024,01/12/2024,NY,United States,"Color:12,Personalization:Please change the name to &quot;Faye&quot; (no quotes)",online,listing,,o73f5558a3450,bcda5940005c7
01/10/25,Grandma Birthday Gift Grandma's Little Girl Personalized Custom Gift For Grandma Gigi Mimi Nana  Frame From Granddaughter Personalized Gift,1,33.76,JANUARY30,10.13,0.00,5.99,0,33.76,USD,1824727263,01/10/2025,01/13/2025,MI,United States,"Color:As Shown,Flower Color:Teal,Personalization:Grandma&#39;s Little Girl
Kennedy
please keep hearts around name
(same print color)",online,listing,,o43227d603d0e,bd6d84afa2f06
01/10/25,Godmother Gift  Personalized For Godmother  Personalized Gift For Godmother  Gift From Godchild  Godmothers Are A Blessing  4x6 Frame,1,33.76,JANUARY30,19.66,8.99,0,0,33.76,USD,839354454,01/10/2025,01/13/2025,NJ,United States,"Color:As Shown,bow color:mint green,Personalization:Benjamin",online,listing,,o5fafc6c7a6c0,b3da482b8996e
01/10/25,Godfathers Are A Blessing  Gift For Godfather  Godfather Picture Frame  Personalized Frame  Baptism Gift   Gift Godfather,1,31.76,JANUARY30,0,0,0,0,31.76,USD,503492874,01/10/2025,01/13/2025,NJ,United States,"Color:22,Personalization:Benjamin",online,listing,,o5fafc6c7a6c0,b3da482b8996e
01/10/25,Aunt Birthday Gift  Gift For Aunt Aunt Picture Frame  Personalized Picture Frame Gift For Aunt From Niece  Nephew,1,31.76,JANUARY30,9.53,0.00,5.99,0,31.76,USD,1184923801,01/10/2025,01/13/2025,IN,United States,"Color:12,Personalization:Top: “I love my Aunt Leecee” Bottom: “Cece”",online,listing,,o7fe72336d997,bfef001ec7531
01/10/25,Word of the Year 2025 New Year Goals Custom Text Personalized Message Custom Quote Personalized Rearview Mirror Ornament Inspirational Gift,2,12.77,JANUARY30,7.66,0.00,6.5,0,25.54,USD,1849193219,01/10/2025,01/15/2025,NE,United States,"background color:gray,Personalization:I would like one to say Aware and one to say Commit - in the font of Universe of the one that says Trust the Universe",online,listing,,o98219d9a48eb,bc2741fdda251
01/10/25,Great Grandma Gift for Great Grandma  Personalized Picture Frame for Grandma Mimi Gigi Nana - Personalize Quote With Any Name! 4 x 6 Frame,1,60.00,JANUARY30,18.00,6.70,0,0,60,USD,883277022,01/10/2025,01/13/2025,OK,United States,"Color:12,Flower:F9,Personalization:Replace to read: Just when GG thinks her work is done, some calls her Great!",online,listing,,od8506b4b490b,b27284d2bb426
01/10/26,Personalized Mimi Picture Frame: Grandma Gift,1,32.55,JANFIRSTWEEK,9.77,0.00,5.95,0,32.55,USD,795301379,01/10/2026,01/12/2026,VA,United States,"Color:3,Personalization:There is this girl who stole my heart she calls me Mimi.  Kinley (add the little hearts please)",online,listing,42048243098AD15,o0b67a76201da,b7e632522ddf7
01/10/26,Personalized Dog Photo Frame Custom Pet Picture Display Best Friend Has Four Paws Gift Dog Lover Cottagecore Decor Pet Keepsake,1,32.55,JANFIRSTWEEK,9.77,0.00,0,0,32.55,USD,4388037063,01/10/2026,01/12/2026,GA,United States,"Color:Blue Toile,Personalization:REPLACE with JUBAL at top and Sweetest Girl at bottom",online,listing,23795457377_AsShown_79C98_B42F50,ob0463385e45d,bc4bcdace2204
01/11/24,Auntie's Bestie Picture Frame | Aunt Picture Frame | Christmas Gift Aunt | Aunt Picture Frame | New Aunt Gift | Christmas Gift for Aunt,1,24.50,NEWYEAR,3.68,0.00,7.75,0,24.5,USD,1576229399,01/11/2024,01/12/2024,WI,United States,"Color:30,Personalization:AUNTIE&#39;S BESTIE
♡ CHEYENNE",online,listing,,o26788b505a84,bcaf5645d6174
01/11/24,Engagement Gifts For Couple | Picture Frame | Engagement Gift | She Said Yes Frame | Personalized Wedding Frame | Picture Frame Bride To Be,1,24.50,NEWYEAR,3.68,0.00,7.75,0,24.5,USD,477483500,01/11/2024,01/12/2024,NJ,United States,"Color:31,Heart Color:Red,Personalization:Thomas and Michelle.    December 9, 2023",online,listing,,o350ed56fd631,b264416b85021
01/11/24,Mimi Mother's Day Gift | Mimi Frame | Gift for Grandma | Christmas Mimi Gift | Personalized Picture Frame Grandma Personalized Gift,1,26.50,NEWYEAR,3.98,0.00,7.75,0,26.5,USD,646845712,01/11/2024,01/12/2024,IL,United States,"Color:35,Bow Color:Natural Burlap,Personalization:TERESA",online,listing,,oc04e6c4fa8e3,bcca6926c1b43
01/11/24,Gift For Godmother | Personalized Gift For Godmother | Gift From Godchild | I Love My Godmother | 4x6 Frame,1,26.50,NEWYEAR,7.95,10.75,0,0,26.5,USD,731962551,01/11/2024,01/12/2024,OH,United States,"Color:5,bow color:pink,Personalization:Please use wording as shows:
Godmothers are special because they are chosen
&lt;3 Maria",online,listing,,of5ba66572e20,be92ea06e76e5
01/11/24,Gift For Godmother | Personalized Gift For Godmother | Gift From Godchild | I Love My Godmother | 4x6 Frame,1,26.50,NEWYEAR,0,0,0,0,26.5,USD,731962551,01/11/2024,01/12/2024,OH,United States,"Color:31,bow color:white,Personalization:Please use wording as follows:
Godfathers are special because they are chosen
&lt;3 Maria",online,listing,,of5ba66572e20,be92ea06e76e5
01/11/25,Grandpa Personalized Gift Birthday Gift For Grandpa  Grandpa's Buddy  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,31.76,JANUARY30,9.53,0.00,5.99,0,31.76,USD,807142979,01/11/2025,01/13/2025,MN,United States,"Color:25,Personalization:Grandpa’s Buddy.    Can you do heart space Landon space heart    ?",online,listing,,o46fbbf100f73,bf2189b44f817
01/11/25,Godmother Gift  I Love My Godmother   Gift for Godmother  Godparents Frame  Godmother From Godchild Personalized Gift,1,33.76,JANUARY30,19.66,8.99,0,0,33.76,USD,567268891,01/11/2025,01/13/2025,PA,United States,"Color:41,Bow Color:White,Personalization:Keep wording the same. Change the name to 
Francesco",online,listing,,o8c70d5cfd788,bfc9f56a73461
01/11/25,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,31.76,JANUARY30,0,0,0,0,31.76,USD,782459715,01/11/2025,01/13/2025,PA,United States,"Color:39,Personalization:Change wording to :

Only the best Tios 
Get promoted to Padrino 
                                    🤍 Francesco",online,listing,,o8c70d5cfd788,bfc9f56a73461
01/11/25,Word of the Year 2025 New Year Goals Custom Text Personalized Message Custom Quote Personalized Rearview Mirror Ornament Inspirational Gift,1,12.77,JANUARY30,3.83,0.00,4.5,0,12.77,USD,1849193219,01/11/2025,01/15/2025,OH,United States,"background color:off white barnwood,Personalization:Calm in 2025",online,listing,,oc9b6306c4ed8,b506ab8fda275
01/11/26,"Tiny Jesus Figurine with Inspirational Card – Pocket Hug Blessing, Christian Novelty Gift Idea",3,3.55,JANFIRSTWEEK,3.20,0.00,5.95,0,10.65,USD,4394187126,01/11/2026,01/12/2026,GA,United States,,online,listing,27554960619_05CE_6A0F,o3f6ddb2f0423,b4ba96355de6a
01/11/26,Coquette Bow Frame: 4x6 Cottagecore Decor Wall Decor for Nursery or Dorm Room,1,32.55,JANFIRSTWEEK,9.77,0.00,5.95,0,32.55,USD,4379237591,01/11/2026,01/12/2026,NC,United States,"Frame Orientation:Scalloped/Portrait,Color:Blue Bows",online,listing,25220493084_1D9A_Scalloped/C0D2C,o7ff3acd2d481,b56780448625f
01/11/26,"Custom Pet Photo Frame: Personalized Dog Mom Gift, Fur Baby Keepsake",1,32.55,JANFIRSTWEEK,9.77,0.00,5.95,0,32.55,USD,1862692704,01/11/2026,01/12/2026,NM,United States,Color:13,online,listing,23795457377_13_E93DD,oa0b6ab20cca9,be8e8c1e7cc65
01/11/26,Personalized Grandpa Picture Frame: Custom Christmas Gift for Grandfather,1,32.55,JANFIRSTWEEK,9.77,0.00,5.95,0,32.55,USD,805343785,01/11/2026,01/12/2026,MI,United States,"Color:21,Personalization:I love my Grandpa
(Heart) Drew",online,listing,4276173255_21_B1E8F,oc8278d305ba2,b32a24a1c58f1
01/12/24,Godfathers Are A Blessing | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift |  Gift Godfather,1,24.50,NEWYEAR,3.68,0.00,7.75,0,24.5,USD,503492874,01/12/2024,01/12/2024,NY,United States,"Color:23,Personalization:Vincenzo",online,listing,,o1166e70b7497,b8970ed57a010
01/12/24,Love At First Sight Picture Frame | Ultrasound Picture Frame | New Baby Gift | Sonogram Frame,1,26.50,NEWYEAR,3.98,0.00,7.75,0,26.5,USD,226797672,01/12/2024,01/12/2024,NY,United States,"Color:As Shown,Bow Color:White",online,listing,,o18abcebfd23a,b3e1b1ee91eaa
01/12/24,Godfathers Are A Blessing | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift |  Gift Godfather,1,24.50,NEWYEAR,7.35,0.00,16.7,0,24.5,USD,503492874,01/12/2024,01/12/2024,MA,United States,"Color:31,Personalization:Instead of godfathers, please replace with Godmothers, child&#39;s name - Calvin",online,listing,,o24a29437fe83,b39b995121e8f
01/12/24,Godfathers Are A Blessing | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift |  Gift Godfather,1,24.50,NEWYEAR,0,0,0,0,24.5,USD,503492874,01/12/2024,01/12/2024,MA,United States,"Color:31,Personalization:child&#39;s name - Calvin",online,listing,,o24a29437fe83,b39b995121e8f
01/12/24,Christmas Gift for Grandparents |   Grandparent Gift | Christmas Gift For Grandparents | Personalized Gift,1,49.50,NEWYEAR,7.43,6.70,0,0,49.5,USD,897208503,01/12/2024,01/12/2024,TX,United States,"Color:12,Flowers:F5,Personalization:I’d like the wording to say “Forever your little girls” 
Next line: (heart) Hudson & Leighton",online,listing,,o7a02741fde0d,b3e49f0845455
01/12/24,Christmas Gift For Godmother | Godmothers Are A Blessing | Gift For Godmother | Godmother Picture Frame | Personalized Frame | Baptism Gift,1,24.50,NEWYEAR,3.68,0.00,7.75,0,24.5,USD,734321721,01/12/2024,01/12/2024,MA,United States,"Color:22,Personalization:Lucas",online,listing,,o8f24b2049dbe,b1b71e20d6c84
01/12/24,New Baby Girl Gift | Personalized Baby Girl Gift | Love At First Sight Frame | Ultrasound Picture Frame | Baby Shower Gift,1,24.50,NEWYEAR,3.68,0.00,11.7,0,24.5,USD,804231485,01/12/2024,01/15/2024,CA,United States,"Personalization:Forever to Cherish, Forever to Love...~
                  🖤  Naya Camila 🖤",online,listing,,of80c7c9436c2,bbe34ed0ce4ab
01/12/24,"Twin Boy Gift | Sometimes When You Pray For A Miracle, God Gives You Two | Twins Baby Announcement | Twins Pregnancy Announcement",1,26.50,NEWYEAR,3.98,0.00,7.75,0,26.5,USD,642978020,01/12/2024,01/12/2024,MA,United States,"Color:41,Bow Color:White",online,listing,,ofaca7401a560,b9e437f94823b
01/12/25,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,31.76,JANUARY30,19.06,8.99,0,0,31.76,USD,782459715,01/12/2025,01/13/2025,IL,United States,"Color:23,Personalization:Hunter",online,listing,,oe19f577a9681,bd591b0802563
01/12/25,Gift For Godmother  Godmothers Are A Blessing  Gift For Godmother  Godmother Picture Frame  Personalized Frame  Baptism Gift,1,31.76,JANUARY30,0,0,0,0,31.76,USD,734321721,01/12/2025,01/13/2025,IL,United States,"Color:17,Personalization:Hunter",online,listing,,oe19f577a9681,bd591b0802563
01/12/25,New Parents To Be Gift  Pregnancy Countdown To Baby  Chalkboard Frame  Weeks Until We're Parents Ultrasound Frame,1,33.76,JANUARY30,10.13,0.00,5.99,0,33.76,USD,607210739,01/12/2025,01/13/2025,PA,United States,"Color:39,Bow Color:Natural Burlap,Personalization:weeks until we’re parents!",online,listing,,of9e7db21e8eb,bd7f0fe2d1066
01/12/26,I'll Love You Forever I'll Like You For Always As Long As I'm Living Your Baby I'll Be Personalized Frame  Birthday Gift For Dad,1,32.55,JANFIRSTWEEK,9.77,0.00,5.95,0,32.55,USD,650885961,01/12/2026,01/12/2026,TX,United States,"Color:31,Heart Color:Same as text,Personalization:Christian, Najlah, and Sofia

 (to replace the name Elliot after the heart)",online,listing,2900107604_31Sameastext_179D6,o3b5d62716a2c,bb70bde06f284
